"Entered combination" 2017 3 29 2 30 10 False
"Ended the lock: " 2017 3 29 2 30 12
"Started the lock: " 2017 3 29 2 30 15
"Entered combination" 2017 3 29 2 30 16 False
"Entered combination" 2017 3 29 2 30 18 False
"Entered combination" 2017 3 29 2 30 22 False
"Entered combination" 2017 3 29 2 35 36 False
"Entered combination" 2017 3 29 2 35 40 False
"Entered combination" 2017 3 29 2 35 42 False
"Entered combination" 2017 3 29 2 35 47 False
"Entered combination" 2017 3 29 2 35 50 False
"Entered combination" 2017 3 29 2 35 53 False
"Entered combination" 2017 3 29 2 35 56 False
"Entered combination" 2017 3 29 2 37 46 False
"Entered combination" 2017 3 29 2 37 49 False
"Entered combination" 2017 3 29 2 37 52 False
"Entered combination" 2017 3 29 2 37 54 False
"Entered combination" 2017 3 29 2 44 29 False
"Entered combination" 2017 3 29 2 44 38 False
"Entered combination" 2017 3 29 2 44 44 False
"Entered combination" 2017 3 29 2 44 49 False
"Entered combination" 2017 3 29 2 45 4 False
"Entered combination" 2017 3 29 2 45 6 False
"Entered combination" 2017 3 29 2 45 27 False
"Ended the lock: " 2017 3 29 2 47 41
"Started the lock: " 2017 3 29 2 49 53
"Entered combination" 2017 3 29 2 49 58 False
"Entered combination" 2017 3 29 2 50 5 False
"Entered combination" 2017 3 29 2 50 11 False
"Ended the lock: " 2017 3 29 2 50 43
"Started the lock: " 2017 3 29 2 53 27
"Entered combination" 2017 3 29 2 53 28 False
"Entered combination" 2017 3 29 2 53 33 False
"Entered combination" 2017 3 29 2 53 35 False
"Entered combination" 2017 3 29 2 53 42 False
"Entered combination" 2017 3 29 2 53 54 False
"Entered combination" 2017 3 29 2 54 1 False
"Entered combination" 2017 3 29 2 54 4 False
"Entered combination" 2017 3 29 2 54 6 False
"Entered combination" 2017 3 29 2 54 8 False
"Entered combination" 2017 3 29 2 54 13 False
"Ended the lock: " 2017 3 29 2 55 54
"Started the lock: " 2017 3 29 2 56 59
"Entered combination" 2017 3 29 2 57 1 False
"Entered combination" 2017 3 29 2 57 5 False
"Entered combination" 2017 3 29 2 57 10 False
"Entered combination" 2017 3 29 2 57 13 False
"Entered combination" 2017 3 29 2 57 20 False
"Entered combination" 2017 3 29 2 57 22 False
"Entered combination" 2017 3 29 2 57 45 False
"Ended the lock: " 2017 3 29 2 58 39
"Started the lock: " 2017 3 29 2 59 39
"Ended the lock: " 2017 3 29 3 1 50
"Started the lock: " 2017 3 29 3 2 51
"Entered combination" 2017 3 29 3 3 10 False
"Ended the lock: " 2017 3 29 3 3 17
"Started the lock: " 2017 3 29 3 16 34
"Entered combination" 2017 3 29 3 16 40 False
"Entered combination" 2017 3 29 3 16 44 False
"Entered combination" 2017 3 29 3 16 46 False
"Entered combination" 2017 3 29 3 16 48 False
"Entered combination" 2017 3 29 3 16 50 False
"Entered combination" 2017 3 29 3 17 8 False
"Entered combination" 2017 3 29 3 17 12 False
"Entered combination" 2017 3 29 3 17 13 False
"Ended the lock: " 2017 3 29 3 17 25
"Started the lock: " 2017 3 29 3 17 27
"Entered combination" 2017 3 29 3 17 30 False
"Entered combination" 2017 3 29 3 17 32 False
"Ended the lock: " 2017 3 29 3 17 46
"Started the lock: " 2017 3 29 3 17 47
"Entered combination" 2017 3 29 3 17 49 False
"Entered combination" 2017 3 29 3 17 53 False
"Entered combination" 2017 3 29 3 17 57 False
"Entered combination" 2017 3 29 3 18 0 False
"Entered combination" 2017 3 29 3 18 4 False
"Entered combination" 2017 3 29 3 18 11 True
"Ended the lock: " 2017 3 29 3 18 35
"Started the lock: " 2017 3 29 3 18 36
"Entered combination" 2017 3 29 3 18 40 False
"Entered combination" 2017 3 29 3 18 44 False
"Entered combination" 2017 3 29 3 18 49 True
"Entered combination" 2017 3 29 3 18 54 False
"Entered combination" 2017 3 29 3 19 1 False
"Entered combination" 2017 3 29 3 19 4 False
"Ended the lock: " 2017 3 29 3 19 9
"Started the lock: " 2017 3 29 3 19 9
"Entered combination" 2017 3 29 3 19 11 False
"Entered combination" 2017 3 29 3 19 16 True
"Ended the lock: " 2017 3 29 3 19 49
"Started the lock: " 2017 3 29 3 19 50
"Entered combination" 2017 3 29 3 19 55 True
"Ended the lock: " 2017 3 29 3 21 50
"Started the lock: " 2017 3 29 3 27 53
"Started the lock: " 2017 3 29 3 29 26
"Entered combination" 2017 3 29 3 29 30 False
"Entered combination" 2017 3 29 3 29 33 False
"Entered combination" 2017 3 29 3 29 37 False
"Entered combination" 2017 3 29 3 29 39 False
"Entered combination" 2017 3 29 3 29 44 False
"Entered combination" 2017 3 29 3 29 46 False
"Entered combination" 2017 3 29 3 29 47 False
"Entered combination" 2017 3 29 3 29 49 False
"Entered combination" 2017 3 29 3 29 51 False
"Entered combination" 2017 3 29 3 29 52 False
"Entered combination" 2017 3 29 3 29 59 False
